Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Average_score,Score_discrepancy,Ratings_sales_ratio
Frontlines: Fuel of War,PC,2008,Shooter,THQ,0,0,02,0,0,0,02,73,19,6,9,171,Kaos Studios,T,71,4,3550
Order of War,PC,2009,Strategy,Square Enix,0,0,01,0,0,0,02,69,39,7,3,73,Wargaming.net,T,71,4,3550
Elven Legacy,PC,2009,Strategy,Paradox Interactive,0,02,0,0,0,0,02,71,27,7,1,38,1C:Ino-Co,T,71,0,3550
Dragon Ball Z for Kinect,X360,2012,Fighting,Namco Bandai Games,0,01,0,0,0,0,01,49,32,2,1,39,Spike,T,35,28,3500
E.T. The Extra-Terrestrial,GBA,2001,Action,NewKidCo,0,01,0,0,0,0,01,46,4,2,4,21,Fluid Studios,E,35,22,3500
Cold War,XB,2005,Shooter,DreamCatcher Interactive,0,02,0,01,0,0,0,02,60,25,8,4,Mindware Studios,T,70,20,3500
GRID Autosport,PC,2014,Racing,Codemasters,0,0,02,0,0,0,02,78,35,6,2,257,Codemasters,E,70,16,3500
The Testament of Sherlock Holmes,X360,2012,Adventure,Focus Home Interactive,0,0,02,0,0,0,02,64,24,7,6,30,Frogwares,M,70,12,3500
Castle Shikigami 2,PS2,2004,Shooter,Play It,0,01,0,01,0,0,0,02,67,4,7,4,8,Alfa System,E,70,7,3500
XGRA: Extreme G Racing Association,GC,2003,Racing,Acclaim Entertainment,0,02,0,0,0,0,02,69,13,7,5,Acclaim Studios Cheltenham,T,70,1,3500
FIFA Soccer 08,PC,2007,Sports,Electronic Arts,0,0,01,0,0,0,02,77,7,6,1,50,EA Canada,E,69,16,3450
Imperium Romanum,PC,2008,Strategy,Kalypso Media,0,0,01,0,0,0,02,63,19,7,5,24,Haemimont,E10+,69,12,3450
The Awakened Fate Ultimatum,PS3,2014,Role-Playing,Nippon Ichi Software,0,0,0,02,0,0,02,65,20,7,3,23,Nippon Ichi Software,T,69,8,3450
Space Channel 5: Ulala's Cosmic Attack,GBA,2002,Misc,Atari,0,01,0,0,0,0,02,55,15,8,5,Art,E,68,25,3400
Maximum Capacity: Hotel Giant,PC,2002,Strategy,JoWood Productions,0,0,02,0,0,0,02,59,11,7,7,9,JoWooD Entertainment AG,T,68,18,3400
Marvel Avengers: Battle for Earth,X360,2012,Action,Ubisoft,0,02,0,0,0,0,02,62,11,7,3,12,Ubisoft Quebec,T,68,11,3400
Psycho-Pass: Mandatory Happiness,PSV,2016,Adventure,Nippon Ichi Software,0,0,01,0,01,0,0,02,64,11,7,3,10,5pb,T,68,9,3400
Blood Bowl: Legendary Edition,PC,2010,Sports,Focus Home Interactive,0,0,01,0,0,0,02,73,13,6,4,75,Cyanide,T,68,9,3400
Tom Clancy's EndWar,PC,2009,Strategy,Ubisoft,0,0,02,0,0,0,02,68,24,6,7,42,Ubisoft Shanghai,T,68,1,3400
Tom Clancy's Splinter Cell Classic Trilogy HD,PS3,2011,Action,Ubisoft,0,02,0,0,0,0,02,67,21,6,8,29,Ubisoft,M,68,1,3400
Kuon,PS2,2004,Adventure,Indie Games,0,01,0,01,0,0,0,02,57,20,7,7,9,From Software,M,67,20,3350
James Bond 007: Blood Stone,PC,2010,Shooter,Activision,0,02,0,0,0,0,02,63,17,7,1,72,Bizarre Creations,T,67,8,3350
Combat Flight Simulator 3: Battle for Europe,PC,2002,Simulation,Microsoft Game Studios,0,01,0,01,0,0,0,02,69,16,6,5,22,Microsoft Game Studios,E,67,4,3350
XGRA: Extreme G Racing Association,XB,2003,Racing,Acclaim Entertainment,0,02,0,0,0,0,02,66,15,6,8,5,Acclaim Studios Cheltenham,T,67,2,3350
Fuel,PC,2009,Racing,Codemasters,0,0,02,0,0,0,02,67,16,6,7,86,Asobo Studio,E,67,0,3350
Anima - Gate of Memories,PS4,2016,Action,Avanquest,0,0,02,0,0,0,02,52,13,7,9,34,Edge Entertainment, Anima Project,T,66,27,3300
Ed, Edd n Eddy: The Mis-Edventures,XB,2005,Platform,Midway Games,0,02,0,01,0,0,0,02,56,6,7,7,6,Artificial Mind and Movement,E,66,21,3300
Ridge Racer Unbounded,PC,2012,Racing,Namco Bandai Games,0,0,02,0,0,0,02,72,9,6,83,Bugbear,T,66,12,3300
Spider-Man 3,PC,2007,Platform,Activision,0,02,0,0,0,0,02,62,16,7,1,29,Beenox,T,66,9,3300
Hellgate: London,PC,2007,Role-Playing,Electronic Arts,0,0,02,0,0,0,02,70,40,6,3,374,Flagship Studios,M,66,7,3300
NBA 07,PS2,2006,Sports,Sony Computer Entertainment,0,01,0,01,0,0,0,02,63,24,6,8,5,SCEA,E,66,5,3300
The Crew: Wild Run,XOne,2015,Action,Ubisoft,0,0,02,0,0,0,02,65,5,6,6,21,Ivory Tower,T,66,1,3300
Spider-Man: Web of Shadows,PC,2008,Action,Activision,0,0,02,0,0,0,02,52,11,7,8,57,Treyarch, Shaba Games,T,65,26,3250
Mage Knight: Destiny's Soldier,DS,2006,Strategy,Namco Bandai Games,0,02,0,0,0,0,02,59,8,7,1,11,Big Blue Bubble Inc.,E10+,65,12,3250
Assetto Corsa,XOne,2016,Racing,505 Games,0,0,01,0,0,0,02,63,9,6,7,27,Kunos Simulazioni,E,65,4,3250
Rengoku II:  The Stairway To H.E.A.V.E.N.,PSP,2006,Action,Konami Digital Entertainment,0,02,0,0,0,0,02,51,24,7,6,14,Neverland,T,64,25,3200
The Haunted: Hell's Reach,PC,2011,Shooter,Visco,0,02,0,0,0,0,02,51,8,7,6,47,ValuSoft,M,64,25,3200
Pac-Man World Rally,PS2,2006,Racing,Namco Bandai Games,0,01,0,01,0,0,0,02,54,20,7,4,5,Smart Bomb Interactive,E,64,20,3200
Lara Croft and the Temple of Osiris,PC,2014,Action,Square Enix,0,0,02,0,0,0,02,73,17,5,4,52,Nixxes Software,T,64,19,3200
Super Dungeon Bros,PS4,2016,Action,Nordic Games,0,01,0,0,0,0,01,42,9,2,3,7,React Games,E10+,32,19,3200
Dungeons - The Dark Lord,PC,2011,Strategy,Kalypso Media,0,0,01,0,0,0,02,72,6,5,6,16,Kalypso,M,64,16,3200
Stronghold Legends,PC,2006,Strategy,Take-Two Interactive,0,0,01,0,0,0,02,57,19,7,2,44,FireFly Studios,T,64,15,3200
Omega Quintet,PS4,2014,Role-Playing,Compile Heart,0,0,0,02,0,0,02,58,22,7,1,81,Compile Heart,T,64,13,3200
Cities XL 2011,PC,2010,Simulation,Focus Home Interactive,0,0,02,0,0,0,02,70,17,5,7,39,Monte Cristo Multimedia,E,64,13,3200
Ruff Trigger: The Vanocore Conspiracy,PS2,2006,Platform,Natsume,0,01,0,01,0,0,0,02,57,8,7,7,Playstos Entertainment,E10+,64,13,3200
Headhunter: Redemption,XB,2004,Action,Sega,0,02,0,0,0,0,02,59,26,6,8,4,Amuze,M,64,9,3200
Online Chess Kingdoms,PSP,2006,Misc,Konami Digital Entertainment,0,01,0,0,0,0,02,60,17,6,8,6,Konami,E,64,8,3200
ZooCube,GC,2002,Puzzle,Acclaim Entertainment,0,02,0,0,0,0,02,67,15,6,1,7,PuzzleKings,E,64,6,3200
Star Trek Online,PC,2010,Role-Playing,Atari,0,0,02,0,0,0,02,66,34,6,2,694,Cryptic Studios,T,64,4,3200
Here They Lie,PS4,2016,Adventure,Sony Computer Entertainment,0,0,02,0,0,0,02,62,31,6,5,36,The Tangentlemen,M,64,3,3200
Aedis Eclipse: Generation of Chaos,PSP,2006,Role-Playing,Idea Factory,0,02,0,0,0,0,02,62,20,6,5,11,Neverland, Idea Factory,E10+,64,3,3200
SBK: Snowboard Kids,DS,2005,Sports,Rising Star Games,0,02,0,0,0,0,02,63,14,6,5,4,Racjin,E,64,2,3200
Wall-E,PC,2008,Platform,THQ,0,0,01,0,0,0,02,58,6,6,8,17,Heavy Iron Studios,E,63,10,3150
Line Rider 2: Unbound,Wii,2008,Puzzle,Deep Silver,0,02,0,0,0,0,02,62,12,6,4,5,InXile Entertainment,E,63,2,3150
Freedom Wings,DS,2006,Simulation,Natsume,0,02,0,0,0,0,02,46,7,7,7,6,Beluga Computer,E10+,62,31,3100
Serious Sam Advance,GBA,2004,Shooter,Global Star,0,02,0,01,0,0,0,02,51,9,7,2,10,Climax Group,M,62,21,3100
Carmageddon: Max Damage,XOne,2016,Action,Stainless Games,0,01,0,01,0,0,0,02,52,15,7,1,12,Stainless Games,M,62,19,3100
The Lord of the Rings: Conquest,PC,2009,Action,Electronic Arts,0,0,02,0,0,0,02,57,24,6,7,42,Pandemic Studios,T,62,10,3100
Still Life 2,PC,2009,Adventure,Rondomedia,0,0,01,0,0,0,02,67,15,5,7,54,GameCo,M,62,10,3100
East India Company,PC,2009,Strategy,Paradox Interactive,0,01,0,0,0,0,02,67,28,5,7,49,Nitro Games,T,62,10,3100
Judge Dredd: Dredd Vs Death,XB,2003,Shooter,Vivendi Games,0,01,0,0,0,0,02,57,17,6,7,7,Rebellion,M,62,10,3100
Iron Phoenix,XB,2005,Fighting,Sega,0,02,0,0,0,0,02,58,11,6,5,4,InterServ International,T,62,7,3100
Xblaze: Lost Memories,PS3,2015,Adventure,Arc System Works,0,02,0,0,0,0,02,63,4,6,2,5,Arc System Works,M,62,1,3100
Planescape: Torment,PC,1998,Role-Playing,Interplay,0,01,0,02,0,0,0,03,91,22,9,2,813,Black Isle Studios,T,92,1,3066,666667
Antz Extreme Racing,XB,2002,Racing,Empire Interactive,0,01,0,0,0,0,02,35,4,8,7,10,Supersonic Software,E,61,52,3050
Top Gear RPM Tuning,XB,2005,Racing,Wanadoo,0,01,0,0,0,0,02,45,10,7,5,4,Babylon Software,T,60,30,3000
Capcom Digital Collection,X360,2012,Action,Capcom,0,02,0,01,0,0,0,02,65,11,5,3,4,Capcom,T,59,12,2950
Braid,PC,2009,Platform,Number None,0,0,02,0,0,0,03,90,11,8,6,819,Number None Inc., Knockout Games,E10+,88,4,2933,333333
Max Payne 2: The Fall of Max Payne,PC,2003,Shooter,Take-Two Interactive,0,0,02,0,0,0,03,86,46,9,802,Remedy Entertainment,M,88,4,2933,333333
Battlefield 1942,PC,2002,Shooter,Electronic Arts,0,01,0,01,0,0,0,03,89,27,8,6,327,Digital Illusions,T,88,3,2933,333333
Zero Escape: Virtue's Last Reward,3DS,2012,Adventure,Rising Star Games,0,03,0,0,0,0,03,88,15,8,8,188,ChunSoft,M,88,0,2933,333333
Legendary,PC,2008,Shooter,Atari,0,0,01,0,0,0,02,50,23,6,6,104,Spark Unlimited,M,58,16,2900
F1 Race Stars,PC,2012,Racing,Codemasters,0,0,02,0,0,0,02,62,8,5,4,46,Codemasters,E,58,8,2900
SAW,PC,2009,Action,Konami Digital Entertainment,0,0,02,0,0,0,02,55,6,6,31,Zombie Studios,M,58,5,2900
Aquaman: Battle for Atlantis,GC,2003,Action,TDK Mediactive,0,01,0,0,0,0,01,27,9,3,1,19,TDK Mediactive,T,29,4,2900
Group S Challenge,XB,2003,Racing,Capcom,0,02,0,0,0,0,02,57,17,6,5,Capcom,E,58,3,2900
Legend: Hand of God,PC,2007,Role-Playing,DTP Entertainment,0,0,02,0,0,0,02,57,9,5,8,19,Master Creating,M,58,1,2900
Sniper Elite V2,WiiU,2013,Shooter,505 Games,0,0,02,0,0,0,02,58,5,5,8,30,Rebellion,M,58,0,2900
Klonoa 2: Dream Champ Tournament,GBA,2002,Platform,Namco Bandai Games,0,02,0,01,0,0,0,03,78,20,9,3,6,Namco,E,86,15,2866,666667
Neverwinter Nights,PC,2002,Role-Playing,Atari,0,0,03,0,0,0,03,91,34,8,2,490,BioWare,T,86,9,2866,666667
Guild Wars,PC,2005,Role-Playing,NCSoft,0,03,0,0,0,0,03,89,53,8,4,455,ArenaNet,T,86,5,2866,666667
The Talos Principle,PS4,2015,Puzzle,Devolver Digital,0,0,02,0,0,0,03,88,31,8,4,124,Croteam,E10+,86,4,2866,666667
Guild Wars: Nightfall,PC,2006,Role-Playing,NCSoft,0,0,02,0,0,0,03,84,30,8,7,104,ArenaNet,T,86,3,2866,666667
DiRT Rally,PC,2016,Racing,Codemasters,0,0,03,0,0,0,03,86,33,8,7,288,Codemasters,E,86,1,2866,666667
SWAT 4,PC,2005,Shooter,Vivendi Games,0,0,02,0,0,0,03,85,49,8,6,224,Irrational Games,M,86,1,2866,666667
Hitman: Blood Money,PC,2006,Action,Eidos Interactive,0,0,03,0,0,01,0,03,82,35,8,8,528,Io Interactive,M,85,6,2833,333333
Pirates: Legend of the Black Buccaneer,PS2,2006,Adventure,10TACLE Studios,0,01,0,01,0,0,0,02,42,4,7,5,WideScreen Games,T,56,28,2800
Stronghold Crusader Extreme,PC,2008,Strategy,Gamecock,0,0,02,0,0,0,02,45,11,6,8,45,FireFly Studios,T,56,23,2800
Jet Grind Radio,GBA,2003,Action,Sega,0,02,0,01,0,0,0,03,74,22,9,3,6,Vicarious Visions,E,84,19,2800
Blazing Angels: Squadrons of WWII,PC,2006,Simulation,Ubisoft,0,02,0,0,0,0,02,65,16,4,6,17,Ubisoft Romania,T,56,19,2800
Knights of Honor,PC,2004,Strategy,Sunflowers,0,0,02,0,0,01,0,03,77,26,9,1,89,Black Sea Studios,E10+,84,14,2800
Culdcept,PS2,2002,Strategy,Sega,0,01,0,01,0,0,0,03,78,26,8,9,9,NEC Interchannel,T,84,11,2800
Spy Hunter: Nowhere To Run,PS2,2006,Racing,Midway Games,0,01,0,01,0,0,0,02,51,21,6,6,Terminal Reality,T,56,9,2800
Lost: Via Domus,PC,2008,Action,Ubisoft,0,0,01,0,0,0,02,52,22,6,38,Ubisoft Montreal,T,56,8,2800
Star Wars Jedi Knight: Jedi Academy,PC,2003,Shooter,Activision,0,0,03,0,0,0,03,81,34,8,6,293,Raven Software,T,84,5,2800
Sins of a Solar Empire,PC,2008,Strategy,Pinnacle,0,0,02,0,0,0,03,87,52,8,2,275,Ironclad Games,T,84,5,2800
The Fast and the Furious,PSP,2007,Racing,Deep Silver,0,02,0,0,0,0,02,58,7,5,3,6,Eutechnyx,T,56,5,2800
Doom,PC,1992,Shooter,id Software,0,02,0,0,0,0,03,85,44,8,2,1796,id Software,M,84,3,2800
Syberia,PC,2002,Action,Microids,0,0,02,0,0,0,03,82,26,8,5,235,Microids,T,84,3,2800
NBA 2K7,XB,2006,Sports,Take-Two Interactive,0,02,0,01,0,0,0,03,83,8,8,6,5,Kush Games, Visual Concepts,E,84,3,2800
uDraw Studio: Instant Artist,X360,2011,Misc,THQ,0,01,0,01,0,0,0,02,54,5,5,7,6,THQ,E,56,3,2800
Rise of Nations: Rise of Legends,PC,2006,Strategy,Microsoft Game Studios,0,0,03,0,0,01,0,03,84,46,8,5,108,Big Huge Games,T,84,1,2800
Age of Conan: Rise of the Godslayer,PC,2010,Role-Playing,Funcom,0,0,02,0,0,0,03,83,14,8,4,52,Funcom,M,84,1,2800
Race Driver 2006,PSP,2006,Racing,Codemasters,0,03,0,0,0,0,03,81,16,8,5,6,Sumo Digital,T,83,4,2766,666667
Homeworld 2,PC,2003,Strategy,Vivendi Games,0,0,03,0,0,0,03,83,31,8,3,128,Relic,T,83,0,2766,666667
Eureka Seven Vol. 2: The New Vision,PS2,2006,Shooter,Namco Bandai Games,0,0,0,02,0,0,02,40,17,7,5,Namco Bandai Games America,T,55,30,2750
Disciples III: Renaissance,PC,2010,Strategy,Kalypso Media,0,0,01,0,0,0,02,56,36,5,4,105,Akella,T,55,2,2750
Battle Engine Aquila,PS2,2003,Shooter,Atari,0,02,0,01,0,0,0,03,73,17,9,5,Lost Toys,T,82,17,2733,333333
Buffy the Vampire Slayer: Chaos Bleeds,GC,2003,Action,Vivendi Games,0,02,0,01,0,0,0,03,75,18,9,9,Eurocom Entertainment Software,T,82,15,2733,333333
TOCA Race Driver 3,XB,2006,Racing,Codemasters,0,03,0,01,0,0,0,03,84,25,8,6,Codemasters,E10+,82,4,2733,333333
Tomb Raider: Anniversary,PC,2007,Action,Eidos Interactive,0,0,03,0,0,01,0,03,83,26,8,1,242,Nixxes Software,T,82,2,2733,333333
GTR Evolution,PC,2008,Racing,Atari,0,0,02,0,0,0,03,83,19,8,2,63,SimBin,E,82,1,2733,333333
Quantum Break,PC,2016,Action,Microsoft Game Studios,0,0,01,0,0,0,02,66,14,4,3,539,Remedy Entertainment,M,54,23,2700
Starship Troopers,PC,2005,Shooter,Empire Interactive,0,0,02,0,0,0,02,46,18,6,1,29,Strangelite,M,54,15,2700
Mark McMorris Infinite Air,PS4,2016,Sports,FuRyu Corporation,0,01,0,0,0,0,02,49,15,6,29,HB Studios Multimedia,T,54,11,2700
Dark Void,PC,2010,Action,Capcom,0,0,01,0,0,0,02,57,22,5,1,67,Airtight Games,T,54,6,2700
Madden NFL 07,GBA,2006,Sports,Electronic Arts,0,02,0,01,0,0,0,03,68,4,9,3,4,Exient Entertainment,E,80,25,2666,666667
Cossacks: European Wars,PC,2001,Strategy,Strategy First,0,0,02,0,0,0,03,74,16,8,6,60,GSC Game World,T,80,12,2666,666667
Battlefield Vietnam,PC,2004,Shooter,Electronic Arts,0,0,02,0,0,0,03,84,48,7,5,133,Digital Illusions,T,80,9,2666,666667
Overlord II,PC,2009,Action,Codemasters,0,0,03,0,0,0,03,79,32,8,1,159,Triumph Studios,T,80,2,2666,666667
Men of War,PC,2009,Strategy,505 Games,0,01,0,02,0,0,0,03,80,22,8,1,136,Best Way,M,80,1,2666,666667
Dungeon Siege II,PC,2005,Role-Playing,Microsoft Game Studios,0,0,02,0,0,0,03,80,51,7,9,159,Gas Powered Games,M,80,1,2666,666667
Prison Architect,PS4,2016,Action,Introversion Software,0,01,0,01,0,0,01,0,03,80,18,8,19,Introversion, Double Eleven,M,80,0,2666,666667
Pro Evolution Soccer 2017,PC,2016,Sports,Konami Digital Entertainment,0,0,02,0,0,0,02,69,9,3,7,137,Konami,E,53,32,2650
SimCity Societies,PC,2007,Simulation,Electronic Arts,0,0,02,0,0,0,02,63,27,4,3,95,Tilted Mill,E10+,53,20,2650
NBA 2K13,PC,2012,Sports,Take-Two Interactive,0,0,02,0,0,0,03,90,5,6,8,130,Visual Concepts,E,79,22,2633,333333
Syberia II,XB,2004,Adventure,Ubisoft,0,02,0,01,0,0,0,03,71,7,8,7,6,Microids,T,79,16,2633,333333
Battlestations: Pacific,PC,2009,Strategy,Eidos Interactive,0,0,02,0,0,0,03,74,31,8,4,46,Eidos Interactive,T,79,10,2633,333333
Call of Juarez: Bound in Blood,PC,2009,Shooter,Ubisoft,0,0,03,0,0,0,03,78,39,8,282,Techland,M,79,2,2633,333333
LEGO Harry Potter: Years 1-4,PC,2010,Action,Warner Bros. Interactive Entertainment,0,02,0,01,0,0,0,03,79,15,7,9,55,Traveller's Tales,E10+,79,0,2633,333333
Dragon Booster,DS,2005,Shooter,Konami Digital Entertainment,0,02,0,0,0,0,02,33,14,7,9,Konami Computer Entertainment Hawaii,E,52,37,2600
RedCard 20-03,XB,2002,Sports,Midway Games,0,03,0,01,0,0,0,03,67,8,9,4,Point of View,E,78,23,2600
NHL 09,PC,2008,Sports,Electronic Arts,0,0,02,0,0,0,02,62,6,4,1,30,EA Canada,E10+,52,21,2600
Hummer Badlands,XB,2006,Racing,Global Star,0,01,0,0,0,0,02,44,7,6,5,Eutechnyx,E,52,16,2600
Superdimension Neptune vs Sega Hard Girls,PSV,2016,Role-Playing,Idea Factory International,0,0,02,0,0,01,0,03,73,16,8,4,12,Compile Heart,T,78,11,2600
Divinity II: Flames of Vengeance,PC,2010,Role-Playing,DTP Entertainment,0,0,02,0,0,01,0,03,72,4,8,3,15,Larian Studios,M,78,11,2600
RACE On,PC,2009,Racing,bitComposer Games,0,0,03,0,0,01,0,03,73,14,8,2,20,SimBin,E,78,9,2600
Rayman 3: Hoodlum Havoc,PC,2003,Platform,Ubisoft,0,0,03,0,0,0,03,74,8,8,3,70,Ubisoft,E,78,9,2600
Red Faction: Guerrilla,PC,2009,Shooter,THQ,0,0,03,0,0,01,0,03,82,29,7,5,308,Volition Inc., Reactor Zero,M,78,7,2600
Valentino Rossi: The Game,XOne,2016,Racing,Namco Bandai Games,0,01,0,02,0,0,0,03,74,5,8,1,7,Milestone S.r.l,E,78,7,2600
NBA Starting Five,XB,2002,Sports,Konami Digital Entertainment,0,02,0,01,0,0,0,02,48,4,5,5,4,Konami,E,52,7,2600
Zathura,XB,2005,Adventure,Take-Two Interactive,0,02,0,0,0,0,02,48,15,5,5,4,High Voltage Software,E10+,52,7,2600
N+,PSP,2007,Platform,Atari,0,03,0,0,0,0,03,79,21,7,8,18,Metanet Software Inc., SilverBirch Studios,E,78,1,2600
Max Payne,GBA,2003,Shooter,Take-Two Interactive,0,02,0,01,0,0,0,03,78,33,7,8,13,Mobius Entertainment,M,78,0,2600
Worms: WMD,PS4,2016,Action,Sold Out,0,01,0,02,0,0,0,03,78,23,7,6,19,Team 17,E10+,77,2,2566,666667
Touhou Genso Rondo: Bullet Ballet,PS4,2016,Shooter,Nippon Ichi Software,0,02,0,0,0,0,02,55,19,4,7,34,Mediascape, CUBETYPE,E10+,51,8,2550
Darkstalkers Resurrection,PS3,2013,Fighting,Capcom,0,0,0,03,0,0,03,80,33,7,3,27,Iron Galaxy Studios,T,76,7,2533,333333
Red Faction II,GC,2003,Shooter,THQ,0,03,0,01,0,0,0,03,79,12,7,3,4,Cranky Pants Games,M,76,6,2533,333333
X3: Terran Conflict,PC,2008,Simulation,Deep Silver,0,0,02,0,0,0,03,73,16,7,9,222,Egosoft,T,76,6,2533,333333
Yumi's Odd Odyssey,3DS,2013,Platform,Agatsuma Entertainment,0,0,0,03,0,0,03,74,13,7,7,23,Studio Saizensen,E,76,3,2533,333333
NHL 07,XB,2006,Sports,Electronic Arts,0,02,0,01,0,0,0,03,75,14,7,7,6,EA Sports,E10+,76,2,2533,333333
Lock On: Modern Air Combat,PC,2003,Simulation,Ubisoft,0,0,03,0,0,01,0,03,76,20,7,5,549,Eagle Dynamics,E,76,1,2533,333333
Silent Scope,GBA,2002,Shooter,Konami Digital Entertainment,0,02,0,01,0,0,0,03,70,5,8,5,Now Production,T,75,10,2500
Empire Earth II,PC,2005,Strategy,Vivendi Games,0,0,03,0,0,0,03,79,39,7,1,89,Mad Doc Software,T,75,8,2500
F1 2002,GC,2002,Racing,Electronic Arts,0,02,0,01,0,0,0,03,72,7,7,8,4,EA Sports,E,75,6,2500
Transformers: Devastation,PC,2015,Action,Activision,0,0,03,0,0,0,03,74,9,7,6,56,PlatinumGames,T,75,2,2500
Resident Evil 4,PC,2007,Action,Ubisoft,0,0,02,0,0,0,03,76,15,7,4,242,Capcom,M,75,2,2500
Magicka,PC,2011,Role-Playing,Paradox Interactive,0,0,02,0,0,01,0,03,74,44,7,6,602,Arrowhead Game Studios,T,75,2,2500
NBA 08,PSP,2007,Sports,Sony Computer Entertainment,0,03,0,0,0,0,03,75,18,7,5,8,SCEA,E,75,0,2500
Invizimals: The Lost Kingdom,PS3,2013,Action,Sony Computer Entertainment,0,0,02,0,0,0,02,50,16,5,14,Magenta Software,E10+,50,0,2500
Warship Gunner 2,PS2,2006,Simulation,Tecmo Koei,0,01,0,01,0,0,0,03,62,13,8,5,11,Micro Cabin,T,74,23,2466,666667
Dead Rising 2,PS4,2016,Action,Capcom,0,01,0,0,01,0,0,03,82,4,6,6,8,Blue Castle Games,M,74,16,2466,666667
Trials Fusion,PC,2014,Racing,Ubisoft,0,0,03,0,0,0,03,80,12,6,8,97,RedLynx,E10+,74,12,2466,666667
Battlefield 2142,PC,2006,Shooter,Electronic Arts,0,0,02,0,0,0,03,80,48,6,8,326,EA DICE,T,74,12,2466,666667
Alpha Protocol,PC,2010,Role-Playing,Sega,0,0,03,0,0,01,0,03,72,25,7,5,511,Obsidian Entertainment,M,74,3,2466,666667
Guilty Gear XX Accent Core Plus,Wii,2009,Fighting,PQube,0,01,0,02,0,0,0,03,76,10,7,3,9,Arc System Works,T,74,3,2466,666667
Bully: Scholarship Edition,PC,2008,Action,Take-Two Interactive,0,0,02,0,0,0,03,72,11,7,5,257,Mad Doc Software, Rockstar Vancouver,T,74,3,2466,666667
Infamous: First Light,PS4,2014,Action,Sony Computer Entertainment,0,0,03,0,0,0,03,73,70,7,5,580,Sucker Punch,T,74,2,2466,666667
Warhammer: Mark of Chaos,PC,2006,Strategy,Deep Silver,0,0,02,0,0,0,03,73,32,7,4,57,Black Hole Games,M,74,1,2466,666667
The Sims 2: Bon Voyage,PC,2007,Simulation,Electronic Arts,0,01,0,01,0,0,0,03,74,9,7,3,24,Maxis,T,74,1,2466,666667
Fist of the North Star: Ken's Rage 2,WiiU,2013,Fighting,Tecmo Koei,0,0,0,02,0,0,02,40,4,5,8,18,Koei,M,49,18,2450
Knight's Apprentice: Memorick's Adventures,XB,2004,Action,Microids,0,02,0,0,0,0,02,53,11,4,5,8,Microids,T,49,8,2450
Duke Nukem 3D: 20th Anniversary World Tour,PS4,2016,Shooter,Gearbox Software,0,03,0,0,0,01,0,03,77,15,6,9,15,Gearbox Software,M,73,8,2433,333333
The Last Guy,PS3,2009,Action,Sony Computer Entertainment,0,0,0,03,0,0,03,77,33,6,9,30,SCE Japan Studio,E10+,73,8,2433,333333
Justice League Heroes: The Flash,GBA,2006,Action,Eidos Interactive,0,02,0,01,0,0,0,03,72,8,7,4,7,WayForward,E10+,73,2,2433,333333
Deus Ex: Mankind Divided,PC,2016,Role-Playing,Square Enix,0,0,03,0,0,0,03,83,55,6,1,684,Eidos Montreal, Nixxes Software,M,72,22,2400
Star Trek: Legacy,PC,2006,Simulation,Ubisoft,0,0,01,0,0,0,02,56,25,4,35,Mad Doc Software,E10+,48,16,2400
Star Trek: Tactical Assault,PSP,2006,Strategy,Ubisoft,0,02,0,0,0,0,03,64,15,7,9,10,Quicksilver Software,E,72,15,2400
Mighty No. 9,XOne,2016,Platform,Deep Silver,0,02,0,0,0,0,02,55,13,4,2,94,Inti Creates,E10+,48,13,2400
S.L.A.I.: Steel Lancer Arena International,PS2,2005,Simulation,Konami Digital Entertainment,0,01,0,01,0,0,0,03,66,16,7,8,10,Genki,T,72,12,2400
WRC: FIA World Rally Championship,PSP,2005,Racing,Sony Computer Entertainment,0,02,0,01,0,0,0,03,67,18,7,8,19,Traveller's Tales,E,72,11,2400
DarkStar One,PC,2006,Simulation,Ubisoft,0,0,03,0,0,01,0,03,71,33,7,2,54,Ascaron Entertainment GmbH,T,72,1,2400
Digimon World 4,XB,2005,Role-Playing,Atari,0,02,0,01,0,0,0,03,54,5,8,8,4,Bandai,E,71,34,2366,666667
The Technomancer,XOne,2016,Role-Playing,Focus Home Interactive,0,01,0,01,0,0,0,03,68,12,7,4,55,Spiders,M,71,6,2366,666667
Lords of the Fallen,PC,2014,Role-Playing,Square Enix,0,0,03,0,0,0,03,73,36,6,9,583,City Interactive, Deck 13,M,71,4,2366,666667
Section 8,PC,2009,Shooter,SouthPeak Games,0,02,0,01,0,0,0,03,72,31,7,78,TimeGate Studios,T,71,2,2366,666667
Graffiti Kingdom,PS2,2004,Role-Playing,505 Games,0,01,0,01,0,0,0,03,71,27,7,1,12,Taito Corporation,E,71,0,2366,666667
Tank Beat,DS,2006,Strategy,Midas Interactive Entertainment,0,01,0,01,0,0,0,02,40,12,5,4,8,MileStone Inc.,E10+,47,14,2350
Sunny Garcia Surfing,PS2,2001,Sports,Ubisoft,0,02,0,01,0,0,0,03,61,11,7,9,7,Krome Studios,E,70,18,2333,333333
Crimson Tears,PS2,2004,Role-Playing,Capcom,0,02,0,01,0,0,0,03,62,30,7,8,4,DreamFactory,T,70,16,2333,333333
